id,drug_name,drug_id,created_at,updated_at,quantity,price,invoice_id,deleted_at,discount
7699,Tab  Paromax  20mg,49,2019-07-11 13:15:58,2019-07-11 13:15:58,14,24.73,2229,,15
7700,Cap Colonil MR 200mg,14,2019-07-11 13:15:58,2019-07-11 13:15:58,14,24.1,2229,,23.5
7701,Tab  Oniron 8mg,17,2019-07-11 13:54:21,2019-07-11 13:54:21,10,25,2230,,23.5
7702,Tab  Panadol,78,2019-07-11 13:54:21,2019-07-11 13:54:21,10,1.25,2230,,15
7703,Cap LapraZole -30mg,6,2019-07-11 13:54:21,2019-07-11 13:54:21,7,16.07,2230,,23.5
7704,Tab SimGesic,18,2019-07-11 14:26:44,2019-07-11 14:26:44,14,11.3,2231,,23.5
7705,Tab  Xibmed  60mg,151,2019-07-11 14:26:44,2019-07-11 14:26:44,7,10,2231,,23.5
7706,Cap Rezz -20,19,2019-07-11 14:26:44,2019-07-11 14:26:44,7,18.2,2231,,23.5
7707,Cap Rezz -20,19,2019-07-11 14:49:04,2019-07-11 14:49:04,10,18.2,2232,,23.5
7708,Tab  Itofix SR 150mg,15,2019-07-11 14:49:04,2019-07-11 14:49:04,4,36,2232,,23.5
7709,Tab Naze .05mg,160,2019-07-11 14:49:04,2019-07-11 14:49:04,10,2.71,2232,,16.7
7710,Tab  Spasfon,176,2019-07-11 14:49:04,2019-07-11 14:49:04,20,20.5,2232,,15
7711,Tab Naze .05mg,160,2019-07-11 14:54:45,2019-07-11 14:54:45,10,2.71,2233,,16.7
7712,Tab Zerifax 550 mg,156,2019-07-11 14:54:45,2019-07-11 14:54:45,10,61.1,2233,,23.5
7713,Tab  Modrin,68,2019-07-11 14:58:23,2019-07-11 14:58:23,10,1.79,2234,,15
7714,Tab Sofvasc HCT  10/160/12.5,55,2019-07-11 14:58:23,2019-07-11 14:58:23,14,36,2234,,15
7715,Cap Colonil MR 200mg,14,2019-07-11 15:27:22,2019-07-11 15:27:22,28,24.1,2235,,23.5
7716,Tab  Librax,163,2019-07-11 15:27:22,2019-07-11 15:27:22,14,4,2235,,15
7717,Tab  Paraxyl  12.5mg,69,2019-07-11 15:27:22,2019-07-11 15:27:22,14,25.2,2235,,15
7718,Tab  Itofix SR 150mg,15,2019-07-11 15:27:22,2019-07-11 15:27:22,14,36,2235,,23.5
7719,Cap Colonil MR 200mg,14,2019-07-11 15:29:54,2019-07-11 15:29:54,16,24.1,2236,,23.5
7720,Tab  Librax,163,2019-07-11 15:29:54,2019-07-11 15:29:54,16,4,2236,,15
7721,Cap  AXid  Neu   40mg,180,2019-07-11 15:29:54,2019-07-11 15:29:54,8,17.5,2236,,32
7722,Pentoxol-M,72,2019-07-11 15:29:54,2019-07-11 15:29:54,8,5.1,2236,,15
7723,Tab SimGesic,18,2019-07-11 15:35:45,2019-07-11 15:35:45,20,11.3,2237,,23.5
7724,Tab  Xibmed  60mg,151,2019-07-11 15:35:45,2019-07-11 15:35:45,10,10,2237,,23.5
7725,Tab  Pro-D state,161,2019-07-11 15:35:45,2019-07-11 15:35:45,1,170,2237,,23.5
7726,Tab  Ostin,51,2019-07-11 15:35:45,2019-07-11 15:35:45,20,39,2237,,15
7727,Cap  Pegalin  50mg,153,2019-07-11 15:35:45,2019-07-11 15:35:45,14,14.29,2237,,15
7728,Tab  Xibmed  60mg,151,2019-07-11 15:37:37,2019-07-11 15:37:37,20,10,2238,,23.5
7729,Tab  Pro-D state,161,2019-07-11 15:37:37,2019-07-11 15:37:37,1,170,2238,,23.5
7730,Tab  Ostin,51,2019-07-11 15:37:37,2019-07-11 15:37:37,20,39,2238,,15
7731,Tab  Vadil  12.5mg,74,2019-07-11 16:00:43,2019-07-11 16:00:43,45,8.93,2239,,15
7732,Tab  Lasoride,63,2019-07-11 16:00:43,2019-07-11 16:00:43,45,4.72,2239,,15
7733,Tab Zerifax 550 mg,156,2019-07-11 16:00:43,2019-07-11 16:00:43,72,61.1,2239,,23.5
7734,Cap Rezz -20,19,2019-07-11 16:03:10,2019-07-11 16:03:10,7,18.2,2240,,23.5
7735,Tab  Pepzym,76,2019-07-11 16:03:10,2019-07-11 16:03:10,14,9.27,2240,,15
7736,Tab  Librax,163,2019-07-11 16:03:10,2019-07-11 16:03:10,14,4,2240,,15
7737,Tab  Inosuta plus 50/500mg,159,2019-07-11 16:03:10,2019-07-11 16:03:10,3,23,2240,,15
7738,Cap Rezz -20,19,2019-07-11 16:49:50,2019-07-11 16:49:50,2,18.2,2241,,23.5
7739,Tab  NoSPA  40mg,61,2019-07-11 16:49:50,2019-07-11 16:49:50,4,7.2,2241,,15
7740,Tab  Librax,163,2019-07-11 16:49:50,2019-07-11 16:49:50,4,4,2241,,15
7741,Tab Naze .05mg,160,2019-07-11 16:49:50,2019-07-11 16:49:50,1,2.71,2241,,16.7
7742,Tab  Ostin,51,2019-07-12 13:26:55,2019-07-12 13:26:55,120,39,2242,,15
7743,Tab  Pro-D state,161,2019-07-12 13:26:55,2019-07-12 13:26:55,2,170,2242,,23.5
7744,Tab  Paraxyl  12.5mg,69,2019-07-12 13:29:26,2019-07-12 13:29:26,60,25.2,2243,,15
7745,Tab Co-Valtec  160/25mg,29,2019-07-12 13:29:26,2019-07-12 13:29:26,60,17,2243,,15
7746,Tab  NEUTIDIN  40mg,177,2019-07-12 13:29:26,2019-07-12 13:29:26,60,11,2243,,23.5
7747,Tab  Itofix SR 150mg,15,2019-07-12 13:29:26,2019-07-12 13:29:26,60,36,2243,,23.5
7748,Cap Imodium 2mg,182,2019-07-12 13:29:26,2019-07-12 13:29:26,120,3.93,2243,,15
7749,Tab  Oniron 8mg,17,2019-07-12 14:14:37,2019-07-12 14:14:37,3,25,2244,,23.5
7750,Tab Famot 20,112,2019-07-12 14:14:37,2019-07-12 14:14:37,2,9.75,2244,,15
7751,Cap Colonil MR 200mg,14,2019-07-12 14:14:37,2019-07-12 14:14:37,2,24.1,2244,,23.5
7752,Tab Valtec  160mg,32,2019-07-12 14:28:41,2019-07-12 14:28:41,30,15,2245,,15
7753,Tab  Betanorm   5mg,184,2019-07-12 14:28:41,2019-07-12 14:28:41,30,13,2245,,15
7754,Tab Kestore 10mg,25,2019-07-12 14:28:41,2019-07-12 14:28:41,60,20.98,2245,,15
7755,Tab  Stevit,52,2019-07-12 14:28:41,2019-07-12 14:28:41,20,39.75,2245,,15
7756,Tab  Febustat  40mg,152,2019-07-12 14:28:41,2019-07-12 14:28:41,30,18,2245,,23.5
7757,Tab Sofvasc HCT  10/160/12.5,55,2019-07-12 14:28:41,2019-07-12 14:28:41,30,36,2245,,15
7758,Cap  Pegalin  50mg,153,2019-07-12 14:30:32,2019-07-12 14:30:32,14,14.29,2246,,15
7759,Tab B-Fit 20mg,44,2019-07-12 14:30:32,2019-07-12 14:30:32,10,6.5,2246,,15
7760,Tab   Ezilax,80,2019-07-12 14:30:32,2019-07-12 14:30:32,20,27.17,2246,,15
7761,Tab  ReWALK,171,2019-07-12 14:34:45,2019-07-12 14:34:45,30,35,2247,,15
7762,Tab  Xibmed  60mg,151,2019-07-12 14:34:45,2019-07-12 14:34:45,15,10,2247,,23.5
7763,Tab  Itofix SR 150mg,15,2019-07-12 14:34:45,2019-07-12 14:34:45,15,36,2247,,23.5
7764,Tab   Ezilax,80,2019-07-12 14:34:45,2019-07-12 14:34:45,15,27.17,2247,,15
7765,Tab  Lasoride,63,2019-07-12 14:34:45,2019-07-12 14:34:45,10,4.72,2247,,15
7766,Cap Rezz -20,19,2019-07-12 15:23:16,2019-07-12 15:23:16,10,18.2,2248,,23.5
7767,Cap Colonil MR 200mg,14,2019-07-12 15:23:16,2019-07-12 15:23:16,10,24.1,2248,,23.5
7768,Tab Naze .05mg,160,2019-07-12 15:23:16,2019-07-12 15:23:16,20,2.71,2248,,16.7
7769,Pentoxol-M,72,2019-07-12 15:23:16,2019-07-12 15:23:16,10,5.1,2248,,15
7770,Tab  Coloprid   50 mg,170,2019-07-12 15:34:48,2019-07-12 15:34:48,10,10,2249,,15
7771,Tab  NoSPA  Forte  80mg,62,2019-07-12 15:34:48,2019-07-12 15:34:48,10,11.12,2249,,15
7772,Tab  Stevit,52,2019-07-12 15:34:48,2019-07-12 15:34:48,20,39.75,2249,,15
7773,Cap Rezz -20,19,2019-07-12 16:35:19,2019-07-12 16:35:19,3,18.2,2250,,23.5
7774,Tab  NoSPA  Forte  80mg,62,2019-07-12 16:35:20,2019-07-12 16:35:20,10,11.12,2250,,15
7775,Tab SimGesic,18,2019-07-12 16:35:20,2019-07-12 16:35:20,6,11.3,2250,,23.5
7776,Tab  Telsarta-A  5/80,40,2019-07-12 16:38:02,2019-07-12 16:38:02,8,31.21,2251,,15
7777,Tab  Lasoride,63,2019-07-12 16:38:02,2019-07-12 16:38:02,4,4.72,2251,,15
7778,Tab  LOPRIN  75mg,174,2019-07-12 16:38:02,2019-07-12 16:38:02,8,1.44,2251,,15
7779,Cap  AXid  Neu   40mg,180,2019-07-12 16:38:02,2019-07-12 16:38:02,8,17.5,2251,,32
7780,Tab  Betanorm   5mg,184,2019-07-12 16:38:02,2019-07-12 16:38:02,8,13,2251,,15
7781,Cap Rezz -20,19,2019-07-12 16:39:55,2019-07-12 16:39:55,7,18.2,2252,,23.5
7782,Tab  Librax,163,2019-07-12 16:39:55,2019-07-12 16:39:55,14,4,2252,,15
7783,Cap Colonil MR 200mg,14,2019-07-12 16:39:55,2019-07-12 16:39:55,7,24.1,2252,,23.5
7784,Tab  Concor 2.5mg,66,2019-07-12 16:39:55,2019-07-12 16:39:55,7,4.29,2252,,15
7785,Tab Co-Valtec  160/25mg,29,2019-07-12 16:42:33,2019-07-12 16:42:33,30,17,2253,,15
7786,Tab  Paraxyl  12.5mg,69,2019-07-12 16:42:33,2019-07-12 16:42:33,51,25.2,2253,,15
7787,Tab Naze .05mg,160,2019-07-12 16:42:33,2019-07-12 16:42:33,30,2.71,2253,,16.7
7788,Tab  D-Cal  Z,147,2019-07-12 16:42:33,2019-07-12 16:42:33,30,25,2253,,23.5
7789,Tab  Anafer,158,2019-07-12 16:42:33,2019-07-12 16:42:33,60,19.75,2253,,49
7790,Tab   Ezilax,80,2019-07-12 16:42:33,2019-07-12 16:42:33,60,27.17,2253,,15
7791,Tab  Ostin,51,2019-07-12 16:42:33,2019-07-12 16:42:33,20,39,2253,,15
7792,Cap LapraZole -30mg,6,2019-07-15 12:29:22,2019-07-15 12:29:22,15,16.07,2254,,23.5
7793,Tab  Itofix SR 150mg,15,2019-07-15 12:29:22,2019-07-15 12:29:22,15,36,2254,,23.5
7794,Cap Colonil MR 200mg,14,2019-07-15 12:29:22,2019-07-15 12:29:22,30,24.1,2254,,23.5
7795,Tab  Betanorm   5mg,184,2019-07-15 12:29:22,2019-07-15 12:29:22,15,13,2254,,15
7796,Tab  Inosuta plus 50/500mg,159,2019-07-15 12:29:22,2019-07-15 12:29:22,10,23,2254,,15
7797,Tab Sofvasc HCT  10/160/12.5,55,2019-07-15 12:29:22,2019-07-15 12:29:22,5,36,2254,,15
7798,Cap Rezz -20,19,2019-07-15 12:44:03,2019-07-15 12:44:03,18,18.2,2255,,23.5
7799,Tab  Coloprid   50 mg,170,2019-07-15 12:44:03,2019-07-15 12:44:03,23,10,2255,,15
7800,Tab  Itofix SR 150mg,15,2019-07-15 12:44:03,2019-07-15 12:44:03,15,36,2255,,23.5
7801,Tab  Pro-D state,161,2019-07-15 12:44:03,2019-07-15 12:44:03,1,170,2255,,23.5
7802,Tab  Ostin,51,2019-07-15 12:44:03,2019-07-15 12:44:03,20,39,2255,,15
7803,Tab SimGesic,18,2019-07-15 12:44:03,2019-07-15 12:44:03,30,11.3,2255,,23.5
7804,Pentoxol-M,72,2019-07-15 12:44:03,2019-07-15 12:44:03,5,5.1,2255,,15
7805,Tab  Fexet  60mg,165,2019-07-15 13:38:53,2019-07-15 13:38:53,10,10.56,2256,,15
7806,Tab  MONTELO  10mg,181,2019-07-15 13:38:53,2019-07-15 13:38:53,10,22.14,2256,,15
7807,Cap LapraZole -30mg,6,2019-07-15 13:41:08,2019-07-15 13:41:08,7,16.07,2257,,23.5
7808,Cap Colonil MR 200mg,14,2019-07-15 13:41:08,2019-07-15 13:41:08,14,24.1,2257,,23.5
7809,Tab  Itofix SR 150mg,15,2019-07-15 13:41:08,2019-07-15 13:41:08,7,36,2257,,23.5
7810,Pentoxol-M,72,2019-07-15 13:41:08,2019-07-15 13:41:08,7,5.1,2257,,15
7811,Tab   Ezilax,80,2019-07-15 13:41:08,2019-07-15 13:41:08,14,27.17,2257,,15
7812,Tab  DioPlus  5/160mg,114,2019-07-15 14:07:09,2019-07-15 14:07:09,20,28.42,2258,,15
7813,Tab  Paraxyl  12.5mg,69,2019-07-15 14:07:09,2019-07-15 14:07:09,10,25.2,2258,,15
7814,Cap  Evion  400mg,173,2019-07-15 14:07:09,2019-07-15 14:07:09,20,5.52,2258,,15
7815,Cap LapraZole -30mg,6,2019-07-15 14:07:09,2019-07-15 14:07:09,10,16.07,2258,,23.5
7816,Tab  EMSYN  10mg,164,2019-07-15 14:09:13,2019-07-15 14:09:13,10,20,2259,,23.5
7817,Tab  Zolidplus  15mg+500mg,178,2019-07-15 14:09:13,2019-07-15 14:09:13,10,8.22,2259,,15
7818,Tab  SITA-Met XR  100/1000mg,167,2019-07-15 14:09:13,2019-07-15 14:09:13,10,32.14,2259,,15
7819,Tab  Pro-D state,161,2019-07-15 14:09:13,2019-07-15 14:09:13,1,170,2259,,23.5
7820,Tab  Paraxyl  12.5mg,69,2019-07-15 14:09:13,2019-07-15 14:09:13,10,25.2,2259,,15
7821,Tab  Ostin,51,2019-07-15 14:09:13,2019-07-15 14:09:13,20,39,2259,,15
7822,Cap Rezz -20,19,2019-07-15 14:10:40,2019-07-15 14:10:40,7,18.2,2260,,23.5
7823,Tab  Coloprid   50 mg,170,2019-07-15 14:10:40,2019-07-15 14:10:40,7,10,2260,,15
7824,Tab   Ezilax,80,2019-07-15 14:10:40,2019-07-15 14:10:40,14,27.17,2260,,15
7825,Tab  Pro-D state,161,2019-07-15 14:21:26,2019-07-15 14:21:26,1,170,2261,,23.5
7826,Tab  D-Cal  Z,147,2019-07-15 14:21:26,2019-07-15 14:21:26,30,25,2261,,23.5
7827,Cap LapraZole -30mg,6,2019-07-15 14:21:26,2019-07-15 14:21:26,30,16.07,2261,,23.5
7828,Tab SimGesic,18,2019-07-15 14:21:26,2019-07-15 14:21:26,60,11.3,2261,,23.5
7829,Cap  Pegalin  50mg,153,2019-07-15 14:21:26,2019-07-15 14:21:26,60,14.29,2261,,15
7830,Cap   Cefiscot  400mg,113,2019-07-15 14:21:26,2019-07-15 14:21:26,7,60,2261,,15
7831,Tab  Fexet  60mg,165,2019-07-15 15:05:33,2019-07-15 15:05:33,60,10.56,2262,,15
7832,Cap  AXid  Neu   40mg,180,2019-07-15 15:05:33,2019-07-15 15:05:33,30,17.5,2262,,32
7833,Tab  NoSPA  Forte  80mg,62,2019-07-15 15:08:11,2019-07-15 15:08:11,20,11.12,2263,,15
7834,Cap   Cefiscot  400mg,113,2019-07-15 15:08:11,2019-07-15 15:08:11,5,60,2263,,15
7835,Tab  D-Cal  Z,147,2019-07-15 15:30:46,2019-07-15 15:30:46,8,25,2264,,23.5
7836,Tab  Lasoride,63,2019-07-15 15:30:46,2019-07-15 15:30:46,2,4.72,2264,,15
7837,Tab  Zolidplus  15mg+500mg,178,2019-07-15 15:33:42,2019-07-15 15:33:42,4,8.22,2265,,15
7838,Cap  Pegalin  50mg,153,2019-07-15 15:33:42,2019-07-15 15:33:42,16,14.29,2265,,15
7839,Tab SimGesic,18,2019-07-15 15:35:21,2019-07-15 15:35:21,10,11.3,2266,,23.5
7840,Tab Naze .05mg,160,2019-07-15 15:35:21,2019-07-15 15:35:21,30,2.71,2266,,16.7
7841,Tab  Itofix SR 150mg,15,2019-07-15 15:35:21,2019-07-15 15:35:21,5,36,2266,,23.5
7842,Pentoxol-M,72,2019-07-15 15:35:21,2019-07-15 15:35:21,5,5.1,2266,,15
7843,Tab  Telsarta-A  5/80,40,2019-07-15 15:54:03,2019-07-15 15:54:03,21,31.21,2267,,15
7844,Tab  Lasoride,63,2019-07-15 15:54:03,2019-07-15 15:54:03,11,4.72,2267,,15
7845,Tab  Betanorm   5mg,184,2019-07-15 15:54:03,2019-07-15 15:54:03,21,13,2267,,15
7846,Tab  LOPRIN  75mg,174,2019-07-15 15:54:03,2019-07-15 15:54:03,21,1.44,2267,,15
7847,Cap  AXid  Neu   40mg,180,2019-07-15 15:54:03,2019-07-15 15:54:03,21,17.5,2267,,32
7848,Tab Naze .05mg,160,2019-07-15 15:54:03,2019-07-15 15:54:03,21,2.71,2267,,16.7
7849,Tab  Pro-D state,161,2019-07-15 15:54:03,2019-07-15 15:54:03,1,170,2267,,23.5
7850,Tab Kestore 10mg,25,2019-07-15 17:04:53,2019-07-15 17:04:53,60,20.98,2268,,15
7851,Tab  Zolidplus  15mg+500mg,178,2019-07-15 17:04:53,2019-07-15 17:04:53,30,8.22,2268,,15
7852,Tab  SITA-Met XR  100/1000mg,167,2019-07-15 17:04:53,2019-07-15 17:04:53,15,32.14,2268,,15
7853,Tab  Prolexa 10mg,77,2019-07-15 17:04:53,2019-07-15 17:04:53,6,20,2268,,15
7854,Tab  Librax,163,2019-07-15 17:04:53,2019-07-15 17:04:53,30,4,2268,,15
7855,Tab  NoSPA  40mg,61,2019-07-15 17:10:23,2019-07-15 17:10:23,21,7.2,2269,,15
7856,Tab SimGesic,18,2019-07-15 17:10:23,2019-07-15 17:10:23,7,11.3,2269,,23.5
7857,Cap   Cefiscot  400mg,113,2019-07-15 17:10:23,2019-07-15 17:10:23,7,60,2269,,15
7858,Tab SimGesic,18,2019-07-15 17:14:03,2019-07-15 17:14:03,60,11.3,2270,,23.5
7859,Tab  Pro-D state,161,2019-07-15 17:14:03,2019-07-15 17:14:03,1,170,2270,,23.5
7860,Tab  Prolexa 10mg,77,2019-07-15 17:14:03,2019-07-15 17:14:03,30,20,2270,,15
7861,Tab  Fexet  60mg,165,2019-07-15 17:14:03,2019-07-15 17:14:03,60,10.56,2270,,15
7862,Cap  Pegalin  50mg,153,2019-07-15 17:14:03,2019-07-15 17:14:03,60,14.29,2270,,15
7863,Cap Rezz -20,19,2019-07-15 17:17:13,2019-07-15 17:17:13,15,18.2,2271,,23.5
7864,Tab  NoSPA  Forte  80mg,62,2019-07-15 17:17:13,2019-07-15 17:17:13,30,11.12,2271,,15
7865,Tab SimGesic,18,2019-07-15 17:17:13,2019-07-15 17:17:13,30,11.3,2271,,23.5
7866,Cap  Evion  400mg,173,2019-07-15 17:17:13,2019-07-15 17:17:13,60,5.52,2271,,15
7867,Tab  Librax,163,2019-07-15 17:17:13,2019-07-15 17:17:13,24,4,2271,,15
7868,Cap LapraZole -30mg,6,2019-07-15 17:19:44,2019-07-15 17:19:44,14,16.07,2272,,23.5
7869,Tab  NoSPA  Forte  80mg,62,2019-07-15 17:19:44,2019-07-15 17:19:44,20,11.12,2272,,15
7870,Pentoxol-M,72,2019-07-15 17:19:44,2019-07-15 17:19:44,10,5.1,2272,,15
7871,Tab SimGesic,18,2019-07-15 17:19:44,2019-07-15 17:19:44,20,11.3,2272,,23.5
7872,Tab  Inosuta plus 50/500mg,159,2019-07-15 17:19:44,2019-07-15 17:19:44,14,23,2272,,15
7873,Tab  NoSPA  Forte  80mg,62,2019-07-15 17:30:33,2019-07-15 17:30:33,6,11.12,2273,,15
7874,Cap Rezz -20,19,2019-07-15 17:30:33,2019-07-15 17:30:33,3,18.2,2273,,23.5
7875,Tab  Librax,163,2019-07-15 17:30:33,2019-07-15 17:30:33,3,4,2273,,15
7876,Cap Rezz -20,19,2019-07-16 13:20:38,2019-07-16 13:20:38,1,18.2,2274,,23.5
7877,Tab  Oniron 8mg,17,2019-07-16 13:20:38,2019-07-16 13:20:38,2,25,2274,,23.5
7878,Tab  Stevit,52,2019-07-16 13:20:38,2019-07-16 13:20:38,20,39.75,2274,,15
7879,Cap  AXid  Neu   40mg,180,2019-07-16 14:41:17,2019-07-16 14:41:17,12,17.5,2275,,32
7880,Cap Colonil MR 200mg,14,2019-07-16 14:41:17,2019-07-16 14:41:17,30,24.1,2275,,23.5
7881,Tab  Ostin,51,2019-07-16 14:41:17,2019-07-16 14:41:17,20,39,2275,,15
7882,Tab  Pro-D state,161,2019-07-16 14:41:17,2019-07-16 14:41:17,1,170,2275,,23.5
7883,Tab  Itofix SR 150mg,15,2019-07-16 14:41:17,2019-07-16 14:41:17,15,36,2275,,23.5
7884,Tab   Ezilax,80,2019-07-16 14:41:17,2019-07-16 14:41:17,30,27.17,2275,,15
7885,Tab  Fexet  60mg,165,2019-07-16 14:41:17,2019-07-16 14:41:17,30,10.56,2275,,15
7886,Tab  Xibmed  60mg,151,2019-07-16 14:41:17,2019-07-16 14:41:17,15,10,2275,,23.5
7887,Tab   Ezilax,80,2019-07-16 15:00:17,2019-07-16 15:00:17,22,27.17,2276,,15
7888,Tab  Xibmed  60mg,151,2019-07-16 15:00:17,2019-07-16 15:00:17,15,10,2276,,23.5
7889,Cap Rezz -20,19,2019-07-16 15:00:17,2019-07-16 15:00:17,15,18.2,2276,,23.5
7890,Tab  Oniron 8mg,17,2019-07-16 15:00:17,2019-07-16 15:00:17,4,25,2276,,23.5
7891,Cap Colonil MR 200mg,14,2019-07-16 15:07:12,2019-07-16 15:07:12,4,24.1,2277,,23.5
7892,Tab  Librax,163,2019-07-16 15:07:12,2019-07-16 15:07:12,4,4,2277,,15
7893,Tab  Stevit,52,2019-07-16 16:11:32,2019-07-16 16:11:32,20,39.75,2278,,15
7894,Tab  Ostin,51,2019-07-16 16:11:32,2019-07-16 16:11:32,20,39,2278,,15
7895,Cap Edwin D,43,2019-07-16 16:11:32,2019-07-16 16:11:32,1,230,2278,,23.5
7896,Cap LapraZole -30mg,6,2019-07-16 16:12:57,2019-07-16 16:12:57,2,16.07,2279,,23.5
7897,Tab  Librax,163,2019-07-16 16:12:57,2019-07-16 16:12:57,6,4,2279,,15
7898,Tab  Itofix SR 150mg,15,2019-07-16 16:12:57,2019-07-16 16:12:57,3,36,2279,,23.5
7899,Tab Famot 20,112,2019-07-16 16:12:57,2019-07-16 16:12:57,10,9.75,2279,,15
7900,Tab  Xibmed  60mg,151,2019-07-17 12:57:36,2019-07-17 12:57:36,14,10,2280,,23.5
7901,Tab SimGesic,18,2019-07-17 12:57:36,2019-07-17 12:57:36,8,11.3,2280,,23.5
7902,Cap Rezz -20,19,2019-07-17 12:57:36,2019-07-17 12:57:36,7,18.2,2280,,23.5
7903,Tab  Ostin,51,2019-07-17 12:57:36,2019-07-17 12:57:36,20,39,2280,,15
7904,Cap Colonil MR 200mg,14,2019-07-17 13:20:38,2019-07-17 13:20:38,14,24.1,2281,,23.5
7905,Tab  Librax,163,2019-07-17 13:20:38,2019-07-17 13:20:38,14,4,2281,,15
7906,Cap LapraZole -30mg,6,2019-07-17 13:20:38,2019-07-17 13:20:38,7,16.07,2281,,23.5
7907,Pentoxol-M,72,2019-07-17 13:20:38,2019-07-17 13:20:38,7,5.1,2281,,15
7908,Tab  Pro-D state,161,2019-07-17 13:21:57,2019-07-17 13:21:57,2,170,2282,,23.5
7909,Tab  Xibmed  60mg,151,2019-07-17 13:41:51,2019-07-17 13:41:51,30,10,2283,,23.5
7910,Tab  Xibmed  60mg,151,2019-07-17 13:47:24,2019-07-17 13:47:24,28,10,2284,,23.5
7911,Tab  Pro-D state,161,2019-07-17 13:47:24,2019-07-17 13:47:24,1,170,2284,,23.5
7912,Tab  Telsarta-A  5/40,39,2019-07-17 13:47:24,2019-07-17 13:47:24,14,17.86,2284,,15
7913,Cap LapraZole -30mg,6,2019-07-17 13:49:53,2019-07-17 13:49:53,7,16.07,2285,,23.5
7914,Tab  Itofix SR 150mg,15,2019-07-17 13:49:53,2019-07-17 13:49:53,7,36,2285,,23.5
7915,Tab  Coloprid   50 mg,170,2019-07-17 13:49:53,2019-07-17 13:49:53,7,10,2285,,15
7916,Tab Glusimet 50 mg / 1000 mg,11,2019-07-17 15:24:36,2019-07-17 15:24:36,30,24.5,2286,,15
7917,Tab DIAMICRON MR 60 mg,155,2019-07-17 15:24:36,2019-07-17 15:24:36,30,19.6,2286,,15
7918,Tab  Zolidplus  15mg+500mg,178,2019-07-17 15:24:36,2019-07-17 15:24:36,30,8.22,2286,,15
7919,Tab Amstan 5mg+160mg,22,2019-07-17 15:24:36,2019-07-17 15:24:36,15,28.57,2286,,15
7920,Tab  Vadil  12.5mg,74,2019-07-17 15:24:36,2019-07-17 15:24:36,15,8.93,2286,,15
7921,Tab  Xibmed  60mg,151,2019-07-17 15:24:37,2019-07-17 15:24:37,28,10,2286,,23.5
7922,Cap  Pegalin  50mg,153,2019-07-17 15:24:37,2019-07-17 15:24:37,24,14.29,2286,,15
7923,Tab SimGesic,18,2019-07-17 15:24:37,2019-07-17 15:24:37,42,11.3,2286,,23.5
7924,Cap Rezz -20,19,2019-07-17 15:24:37,2019-07-17 15:24:37,28,18.2,2286,,23.5
7925,Tab  Lasoride,63,2019-07-17 15:26:11,2019-07-17 15:26:11,10,4.72,2287,,15
7926,Cap Edwin D,43,2019-07-17 15:26:11,2019-07-17 15:26:11,1,230,2287,,23.5
7927,Tab  Ostin,51,2019-07-17 15:26:11,2019-07-17 15:26:11,20,39,2287,,15
7928,Cap Rezz -20,19,2019-07-17 15:28:18,2019-07-17 15:28:18,7,18.2,2288,,23.5
7929,Tab  Ostin,51,2019-07-17 15:28:18,2019-07-17 15:28:18,20,39,2288,,15
7930,Cap Edwin D,43,2019-07-17 15:28:18,2019-07-17 15:28:18,1,230,2288,,23.5
7931,Tab B-Fit 20mg,44,2019-07-17 15:32:57,2019-07-17 15:32:57,30,6.5,2289,,15
7932,Tab Famot 20,112,2019-07-17 15:32:57,2019-07-17 15:32:57,30,9.75,2289,,15
7933,Tab  Telsarta-A  5/40,39,2019-07-17 15:32:57,2019-07-17 15:32:57,30,17.86,2289,,15
7934,Tab  Pro-D state,161,2019-07-17 15:32:57,2019-07-17 15:32:57,1,170,2289,,23.5
7935,Tab  Xibmed  60mg,151,2019-07-17 15:32:57,2019-07-17 15:32:57,28,10,2289,,23.5
7936,Tab  QUINOCIP  500Mg,185,2019-07-17 16:17:39,2019-07-17 16:17:39,6,21.5,2290,,23.5
7937,Tab  Flagyl  400mg,65,2019-07-17 16:17:39,2019-07-17 16:17:39,15,1.58,2290,,15
7938,Tab  ReWALK,171,2019-07-18 12:32:31,2019-07-18 12:32:31,60,35,2291,,15
7939,Tab  Coloprid   50 mg,170,2019-07-18 14:14:41,2019-07-18 14:14:41,30,10,2292,,15
7940,Tab  Pepzym,76,2019-07-18 14:33:56,2019-07-18 14:33:56,10,9.27,2293,,15
7941,Tab Famot 20,112,2019-07-18 14:33:56,2019-07-18 14:33:56,5,9.75,2293,,15
7942,Cap Edwin D,43,2019-07-18 14:33:56,2019-07-18 14:33:56,1,230,2293,,23.5
7943,Tab  Stevit,52,2019-07-18 14:33:56,2019-07-18 14:33:56,20,39.75,2293,,15
7944,Syp  Laxita,54,2019-07-18 15:15:28,2019-07-18 15:15:28,1,150,2294,,23.5
7945,Tab   Ezilax,80,2019-07-18 15:15:28,2019-07-18 15:15:28,8,27.17,2294,,15
7946,Tab  NEUTIDIN  40mg,177,2019-07-18 15:18:04,2019-07-18 15:18:04,14,11,2295,,23.5
7947,Tab  Coloprid   50 mg,170,2019-07-18 15:18:04,2019-07-18 15:18:04,28,10,2295,,15
7948,Tab  Itofix SR 150mg,15,2019-07-18 15:18:04,2019-07-18 15:18:04,11,36,2295,,23.5
